"year","month","time","sunspots","sd","no","final","ts"
1945,4,"1945-4-15 00:00:00",53.4,6.5,30,1,1945.29
1945,5,"1945-5-15 00:00:00",51,6.4,31,1,1945.38
1945,6,"1945-6-15 00:00:00",60.2,6.9,30,1,1945.46
1945,7,"1945-7-15 00:00:00",71,7.5,31,1,1945.54
1945,8,"1945-8-15 00:00:00",43.1,5.9,31,1,1945.62
1945,9,"1945-9-15 00:00:00",58.1,6.8,30,1,1945.71
1945,10,"1945-10-15 00:00:00",114.5,9.5,31,1,1945.79
1945,11,"1945-11-15 00:00:00",76.6,7.8,30,1,1945.88
1945,12,"1945-12-15 00:00:00",45.7,6,31,1,1945.96
1946,1,"1946-1-15 00:00:00",79.3,7.9,31,1,1946.04
1946,2,"1946-2-15 00:00:00",143.8,10.7,28,1,1946.12
1946,3,"1946-3-15 00:00:00",127.7,10.1,31,1,1946.21
1946,4,"1946-4-15 00:00:00",126.1,10,30,1,1946.29
1946,5,"1946-5-15 00:00:00",141.6,10.6,31,1,1946.38
1946,6,"1946-6-15 00:00:00",122.6,9.9,30,1,1946.46
1946,7,"1946-7-15 00:00:00",193.7,12.4,31,1,1946.54
1946,8,"1946-8-15 00:00:00",178.7,11.9,31,1,1946.62
1946,9,"1946-9-15 00:00:00",157.4,11.2,30,1,1946.71
1946,10,"1946-10-15 00:00:00",170.5,11.6,31,1,1946.79
1946,11,"1946-11-15 00:00:00",206.3,12.8,30,1,1946.88
1946,12,"1946-12-15 00:00:00",202.9,12.7,31,1,1946.96
1947,1,"1947-1-15 00:00:00",163.7,8.5,31,1,1947.04
1947,2,"1947-2-15 00:00:00",188.9,9.2,28,1,1947.12
1947,3,"1947-3-15 00:00:00",183.8,9.1,31,1,1947.21
1947,4,"1947-4-15 00:00:00",212.1,9.7,30,1,1947.29
1947,5,"1947-5-15 00:00:00",285,11.3,31,1,1947.38
1947,6,"1947-6-15 00:00:00",232.1,10.2,30,1,1947.46
1947,7,"1947-7-15 00:00:00",223.5,10,31,1,1947.54
1947,8,"1947-8-15 00:00:00",267.4,10.9,31,1,1947.62
1947,9,"1947-9-15 00:00:00",239.9,10.4,30,1,1947.71
1947,10,"1947-10-15 00:00:00",231.7,10.2,31,1,1947.79
1947,11,"1947-11-15 00:00:00",181.3,9,30,1,1947.88
1947,12,"1947-12-15 00:00:00",164.9,8.6,31,1,1947.96
1948,1,"1948-1-15 00:00:00",153.6,8.3,31,1,1948.04
1948,2,"1948-2-15 00:00:00",122,7.4,29,1,1948.12
1948,3,"1948-3-15 00:00:00",134.3,7.7,31,1,1948.21
1948,4,"1948-4-15 00:00:00",268.5,11,30,1,1948.29
1948,5,"1948-5-15 00:00:00",246.4,10.5,31,1,1948.38
1948,6,"1948-6-15 00:00:00",237.5,10.3,30,1,1948.46
1948,7,"1948-7-15 00:00:00",201.4,9.5,31,1,1948.54
1948,8,"1948-8-15 00:00:00",223.7,10,31,1,1948.62
1948,9,"1948-9-15 00:00:00",202.9,9.5,30,1,1948.71
1948,10,"1948-10-15 00:00:00",192.9,9.3,31,1,1948.79
1948,11,"1948-11-15 00:00:00",135.6,7.8,30,1,1948.88
1948,12,"1948-12-15 00:00:00",195.3,9.3,31,1,1948.96
1949,1,"1949-1-15 00:00:00",168.6,8.7,31,1,1949.04
1949,2,"1949-2-15 00:00:00",258,10.8,28,1,1949.12
1949,3,"1949-3-15 00:00:00",223,10,31,1,1949.21
1949,4,"1949-4-15 00:00:00",208.1,9.7,30,1,1949.29
1949,5,"1949-5-15 00:00:00",150.4,8.2,31,1,1949.38
1949,6,"1949-6-15 00:00:00",172.4,8.8,30,1,1949.46
1949,7,"1949-7-15 00:00:00",178.3,8.9,31,1,1949.54
1949,8,"1949-8-15 00:00:00",175.3,8.9,31,1,1949.62
1949,9,"1949-9-15 00:00:00",205.8,9.6,30,1,1949.71
1949,10,"1949-10-15 00:00:00",186.3,9.1,31,1,1949.79
1949,11,"1949-11-15 00:00:00",203.2,9.5,30,1,1949.88
1949,12,"1949-12-15 00:00:00",166.6,8.6,31,1,1949.96
1950,1,"1950-1-15 00:00:00",143.9,8,31,1,1950.04
1950,2,"1950-2-15 00:00:00",134.3,7.7,28,1,1950.12
1950,3,"1950-3-15 00:00:00",155.4,8.3,31,1,1950.21
1950,4,"1950-4-15 00:00:00",160.6,8.5,30,1,1950.29
1950,5,"1950-5-15 00:00:00",150.5,8.2,31,1,1950.38
1950,6,"1950-6-15 00:00:00",118.3,7.3,30,1,1950.46
1950,7,"1950-7-15 00:00:00",128.9,7.6,31,1,1950.54
1950,8,"1950-8-15 00:00:00",120.6,7.3,31,1,1950.62
1950,9,"1950-9-15 00:00:00",72.7,5.7,30,1,1950.71
1950,10,"1950-10-15 00:00:00",87,6.2,31,1,1950.79
1950,11,"1950-11-15 00:00:00",77.7,5.9,30,1,1950.88
1950,12,"1950-12-15 00:00:00",76.7,5.9,31,1,1950.96
1951,1,"1951-1-15 00:00:00",85,6.2,31,1,1951.04
1951,2,"1951-2-15 00:00:00",84.8,6.1,28,1,1951.12
1951,3,"1951-3-15 00:00:00",79.3,5.9,31,1,1951.21
1951,4,"1951-4-15 00:00:00",131.7,7.7,30,1,1951.29
1951,5,"1951-5-15 00:00:00",153.7,8.3,31,1,1951.38
1951,6,"1951-6-15 00:00:00",142.4,8,30,1,1951.46
1951,7,"1951-7-15 00:00:00",87.2,6.2,31,1,1951.54
1951,8,"1951-8-15 00:00:00",86.5,6.2,31,1,1951.62
1951,9,"1951-9-15 00:00:00",117.7,7.2,30,1,1951.71
1951,10,"1951-10-15 00:00:00",73.3,5.7,31,1,1951.79
1951,11,"1951-11-15 00:00:00",74.2,5.7,30,1,1951.88
1951,12,"1951-12-15 00:00:00",65,5.4,31,1,1951.96
1952,1,"1952-1-15 00:00:00",57.9,5.1,31,1,1952.04
1952,2,"1952-2-15 00:00:00",32.4,3.8,29,1,1952.12
1952,3,"1952-3-15 00:00:00",31.5,3.8,31,1,1952.21
1952,4,"1952-4-15 00:00:00",41.7,4.3,30,1,1952.29
1952,5,"1952-5-15 00:00:00",33.6,3.9,31,1,1952.38
1952,6,"1952-6-15 00:00:00",52,4.8,30,1,1952.46
1952,7,"1952-7-15 00:00:00",56.1,5,31,1,1952.54
1952,8,"1952-8-15 00:00:00",77.8,5.9,31,1,1952.62
1952,9,"1952-9-15 00:00:00",40.4,4.3,30,1,1952.71
1952,10,"1952-10-15 00:00:00",34.2,3.9,31,1,1952.79
1952,11,"1952-11-15 00:00:00",31.8,3.8,30,1,1952.88
1952,12,"1952-12-15 00:00:00",48.9,4.7,31,1,1952.96
1953,1,"1953-1-15 00:00:00",37.9,4.1,31,1,1953.04
1953,2,"1953-2-15 00:00:00",5.9,1.7,28,1,1953.12
1953,3,"1953-3-15 00:00:00",14.7,2.6,31,1,1953.21
1953,4,"1953-4-15 00:00:00",39.6,4.2,30,1,1953.29
1953,5,"1953-5-15 00:00:00",18.3,2.9,31,1,1953.38
1953,6,"1953-6-15 00:00:00",31.5,3.8,30,1,1953.46
1953,7,"1953-7-15 00:00:00",12.7,2.4,31,1,1953.54
1953,8,"1953-8-15 00:00:00",33.6,3.9,31,1,1953.62
1953,9,"1953-9-15 00:00:00",28,3.6,30,1,1953.71
1953,10,"1953-10-15 00:00:00",12.3,2.4,31,1,1953.79
1953,11,"1953-11-15 00:00:00",2.5,1.1,30,1,1953.88
1953,12,"1953-12-15 00:00:00",3.9,1.3,31,1,1953.96
1954,1,"1954-1-15 00:00:00",0.4,0.4,31,1,1954.04
1954,2,"1954-2-15 00:00:00",0.8,0.6,28,1,1954.12
1954,3,"1954-3-15 00:00:00",15.8,2.7,31,1,1954.21
1954,4,"1954-4-15 00:00:00",2.7,1.1,30,1,1954.29
1954,5,"1954-5-15 00:00:00",1.2,0.7,31,1,1954.38
1954,6,"1954-6-15 00:00:00",0.4,0.4,30,1,1954.46
1954,7,"1954-7-15 00:00:00",7.3,1.9,31,1,1954.54
1954,8,"1954-8-15 00:00:00",12.6,2.4,31,1,1954.62
1954,9,"1954-9-15 00:00:00",2.3,1,30,1,1954.71
1954,10,"1954-10-15 00:00:00",10.5,2.2,31,1,1954.79
1954,11,"1954-11-15 00:00:00",13.4,2.5,30,1,1954.88
1954,12,"1954-12-15 00:00:00",11.3,2.3,31,1,1954.96
1955,1,"1955-1-15 00:00:00",33.4,3.9,31,1,1955.04
1955,2,"1955-2-15 00:00:00",29.9,3.7,28,1,1955.12
1955,3,"1955-3-15 00:00:00",7.3,1.9,31,1,1955.21
1955,4,"1955-4-15 00:00:00",16.4,2.7,30,1,1955.29
1955,5,"1955-5-15 00:00:00",41.3,4.3,31,1,1955.38
1955,6,"1955-6-15 00:00:00",45.2,4.5,30,1,1955.46
1955,7,"1955-7-15 00:00:00",38.2,4.1,31,1,1955.54
1955,8,"1955-8-15 00:00:00",58,5.1,31,1,1955.62
1955,9,"1955-9-15 00:00:00",60.8,5.2,30,1,1955.71
1955,10,"1955-10-15 00:00:00",83,6.1,31,1,1955.79
1955,11,"1955-11-15 00:00:00",126.3,7.5,30,1,1955.88
1955,12,"1955-12-15 00:00:00",108.8,6.9,31,1,1955.96
1956,1,"1956-1-15 00:00:00",104.1,6.8,31,1,1956.04
1956,2,"1956-2-15 00:00:00",175.6,8.9,29,1,1956.12
1956,3,"1956-3-15 00:00:00",167.7,8.6,31,1,1956.21
1956,4,"1956-4-15 00:00:00",156.7,8.4,30,1,1956.29
1956,5,"1956-5-15 00:00:00",193.4,9.3,31,1,1956.38
1956,6,"1956-6-15 00:00:00",165.1,8.6,30,1,1956.46
1956,7,"1956-7-15 00:00:00",182.7,9,31,1,1956.54
1956,8,"1956-8-15 00:00:00",240.2,10.4,31,1,1956.62
1956,9,"1956-9-15 00:00:00",245.4,10.5,30,1,1956.71
1956,10,"1956-10-15 00:00:00",219.9,9.9,31,1,1956.79
1956,11,"1956-11-15 00:00:00",285,11.3,30,1,1956.88
1956,12,"1956-12-15 00:00:00",272,11,31,1,1956.96
1957,1,"1957-1-15 00:00:00",233.7,10.2,31,1,1957.04
1957,2,"1957-2-15 00:00:00",184.5,9.1,28,1,1957.12
1957,3,"1957-3-15 00:00:00",222.8,10,31,1,1957.21
1957,4,"1957-4-15 00:00:00",248,10.5,30,1,1957.29
1957,5,"1957-5-15 00:00:00",233,10.2,31,1,1957.38
1957,6,"1957-6-15 00:00:00",284.3,11.3,30,1,1957.46
1957,7,"1957-7-15 00:00:00",265.1,10.9,31,1,1957.54
1957,8,"1957-8-15 00:00:00",223.7,10,31,1,1957.62
1957,9,"1957-9-15 00:00:00",334,12.3,30,1,1957.71
1957,10,"1957-10-15 00:00:00",359.4,12.7,31,1,1957.79
1957,11,"1957-11-15 00:00:00",298.6,11.6,30,1,1957.88
1957,12,"1957-12-15 00:00:00",339,12.3,31,1,1957.96
1958,1,"1958-1-15 00:00:00",286.7,11.3,31,1,1958.04
1958,2,"1958-2-15 00:00:00",233.6,10.2,28,1,1958.12
1958,3,"1958-3-15 00:00:00",270,11,31,1,1958.21
1958,4,"1958-4-15 00:00:00",277.6,11.2,30,1,1958.29
1958,5,"1958-5-15 00:00:00",248.2,10.5,31,1,1958.38
1958,6,"1958-6-15 00:00:00",242.9,10.4,30,1,1958.46
1958,7,"1958-7-15 00:00:00",271,11,31,1,1958.54
1958,8,"1958-8-15 00:00:00",283.5,11.3,31,1,1958.62
1958,9,"1958-9-15 00:00:00",285.1,11.3,30,1,1958.71
1958,10,"1958-10-15 00:00:00",256.9,10.7,31,1,1958.79
1958,11,"1958-11-15 00:00:00",215.6,9.8,30,1,1958.88
1958,12,"1958-12-15 00:00:00",265.7,10.9,31,1,1958.96
1959,1,"1959-1-15 00:00:00",307.7,11.7,31,1,1959.04
1959,2,"1959-2-15 00:00:00",202.6,9.5,28,1,1959.12
1959,3,"1959-3-15 00:00:00",263,10.9,31,1,1959.21
1959,4,"1959-4-15 00:00:00",231.3,10.2,30,1,1959.29
1959,5,"1959-5-15 00:00:00",243.6,10.4,31,1,1959.38
1959,6,"1959-6-15 00:00:00",238.9,10.3,30,1,1959.46
1959,7,"1959-7-15 00:00:00",211.9,9.7,31,1,1959.54
1959,8,"1959-8-15 00:00:00",282.6,11.3,31,1,1959.62
1959,9,"1959-9-15 00:00:00",205.6,9.6,30,1,1959.71
1959,10,"1959-10-15 00:00:00",157.7,8.4,31,1,1959.79
1959,11,"1959-11-15 00:00:00",175.6,8.9,30,1,1959.88
1959,12,"1959-12-15 00:00:00",177.1,8.9,31,1,1959.96
1960,1,"1960-1-15 00:00:00",207.2,9.6,31,1,1960.04
1960,2,"1960-2-15 00:00:00",149.9,8.2,29,1,1960.12
1960,3,"1960-3-15 00:00:00",144.6,8,31,1,1960.21
1960,4,"1960-4-15 00:00:00",172.7,8.8,30,1,1960.29
1960,5,"1960-5-15 00:00:00",169.3,8.7,31,1,1960.38
1960,6,"1960-6-15 00:00:00",156,8.3,30,1,1960.46
1960,7,"1960-7-15 00:00:00",172.4,8.8,31,1,1960.54
1960,8,"1960-8-15 00:00:00",190,9.2,31,1,1960.62
1960,9,"1960-9-15 00:00:00",180.1,9,30,1,1960.71
1960,10,"1960-10-15 00:00:00",117.3,7.2,31,1,1960.79
1960,11,"1960-11-15 00:00:00",126.9,7.5,30,1,1960.88
1960,12,"1960-12-15 00:00:00",121.2,7.4,31,1,1960.96
1961,1,"1961-1-15 00:00:00",82.1,6,31,1,1961.04
1961,2,"1961-2-15 00:00:00",65.4,5.4,28,1,1961.12
1961,3,"1961-3-15 00:00:00",75.2,5.8,31,1,1961.21
1961,4,"1961-4-15 00:00:00",86.9,6.2,30,1,1961.29
1961,5,"1961-5-15 00:00:00",72.3,5.7,31,1,1961.38
1961,6,"1961-6-15 00:00:00",109.5,7,30,1,1961.46
1961,7,"1961-7-15 00:00:00",99.3,6.6,31,1,1961.54
1961,8,"1961-8-15 00:00:00",79.2,6,31,1,1961.62
1961,9,"1961-9-15 00:00:00",90.1,6.3,30,1,1961.71
1961,10,"1961-10-15 00:00:00",53.7,4.9,31,1,1961.79
1961,11,"1961-11-15 00:00:00",46.5,4.6,30,1,1961.88
1961,12,"1961-12-15 00:00:00",56.9,5,31,1,1961.96
1962,1,"1962-1-15 00:00:00",55.1,5,31,1,1962.04
1962,2,"1962-2-15 00:00:00",71.7,5.7,28,1,1962.12
1962,3,"1962-3-15 00:00:00",64.9,5.4,31,1,1962.21
1962,4,"1962-4-15 00:00:00",65.9,5.4,30,1,1962.29
1962,5,"1962-5-15 00:00:00",61.9,5.2,31,1,1962.38
1962,6,"1962-6-15 00:00:00",59.6,5.2,30,1,1962.46
1962,7,"1962-7-15 00:00:00",31.4,3.8,31,1,1962.54
1962,8,"1962-8-15 00:00:00",31.5,3.8,31,1,1962.62
1962,9,"1962-9-15 00:00:00",72.7,5.7,30,1,1962.71
1962,10,"1962-10-15 00:00:00",56.1,5,31,1,1962.79
1962,11,"1962-11-15 00:00:00",38.8,4.2,30,1,1962.88
1962,12,"1962-12-15 00:00:00",33.2,3.9,31,1,1962.96
1963,1,"1963-1-15 00:00:00",28.7,3.6,31,1,1963.04
1963,2,"1963-2-15 00:00:00",35.2,4,28,1,1963.12
1963,3,"1963-3-15 00:00:00",24.8,3.4,31,1,1963.21
1963,4,"1963-4-15 00:00:00",41.7,4.3,30,1,1963.29
1963,5,"1963-5-15 00:00:00",61.1,5.2,31,1,1963.38
1963,6,"1963-6-15 00:00:00",51.2,4.8,30,1,1963.46
1963,7,"1963-7-15 00:00:00",28.7,3.6,31,1,1963.54
1963,8,"1963-8-15 00:00:00",47.5,4.6,31,1,1963.62
1963,9,"1963-9-15 00:00:00",55.2,5,30,1,1963.71
1963,10,"1963-10-15 00:00:00",50.1,4.7,31,1,1963.79
1963,11,"1963-11-15 00:00:00",33.7,3.9,30,1,1963.88
1963,12,"1963-12-15 00:00:00",21.6,3.2,31,1,1963.96
1964,1,"1964-1-15 00:00:00",22.6,3.2,31,1,1964.04
1964,2,"1964-2-15 00:00:00",25.3,3.4,29,1,1964.12
1964,3,"1964-3-15 00:00:00",24.1,3.3,31,1,1964.21
1964,4,"1964-4-15 00:00:00",12.9,2.5,30,1,1964.29
1964,5,"1964-5-15 00:00:00",14.3,2.6,31,1,1964.38
1964,6,"1964-6-15 00:00:00",13.5,2.5,30,1,1964.46
1964,7,"1964-7-15 00:00:00",4.8,1.5,31,1,1964.54
1964,8,"1964-8-15 00:00:00",13.8,2.5,31,1,1964.62
1964,9,"1964-9-15 00:00:00",7,1.8,30,1,1964.71
1964,10,"1964-10-15 00:00:00",9.2,2.1,31,1,1964.79
1964,11,"1964-11-15 00:00:00",11.1,2.3,30,1,1964.88
1964,12,"1964-12-15 00:00:00",22.1,3.2,31,1,1964.96
1965,1,"1965-1-15 00:00:00",25.4,3.4,31,1,1965.04
1965,2,"1965-2-15 00:00:00",20.8,3.1,28,1,1965.12
1965,3,"1965-3-15 00:00:00",17.5,2.8,31,1,1965.21
1965,4,"1965-4-15 00:00:00",10.2,2.2,30,1,1965.29
1965,5,"1965-5-15 00:00:00",34.5,3.9,31,1,1965.38
1965,6,"1965-6-15 00:00:00",23.3,3.3,30,1,1965.46
1965,7,"1965-7-15 00:00:00",17.3,2.8,31,1,1965.54
1965,8,"1965-8-15 00:00:00",13.3,2.5,31,1,1965.62
1965,9,"1965-9-15 00:00:00",24.5,3.4,30,1,1965.71
1965,10,"1965-10-15 00:00:00",29.1,3.6,31,1,1965.79
1965,11,"1965-11-15 00:00:00",22.8,3.2,30,1,1965.88
1965,12,"1965-12-15 00:00:00",24.7,3.4,31,1,1965.96
1966,1,"1966-1-15 00:00:00",40.3,4.3,31,1,1966.04
1966,2,"1966-2-15 00:00:00",35.3,4,28,1,1966.12
1966,3,"1966-3-15 00:00:00",36.4,4,31,1,1966.21
1966,4,"1966-4-15 00:00:00",69,5.5,30,1,1966.29
1966,5,"1966-5-15 00:00:00",64.2,5.3,31,1,1966.38
1966,6,"1966-6-15 00:00:00",67.7,5.5,30,1,1966.46
1966,7,"1966-7-15 00:00:00",80.2,6,31,1,1966.54
1966,8,"1966-8-15 00:00:00",72.6,5.7,31,1,1966.62
1966,9,"1966-9-15 00:00:00",71.1,5.6,30,1,1966.71
1966,10,"1966-10-15 00:00:00",81.2,6,31,1,1966.79
1966,11,"1966-11-15 00:00:00",81,6,30,1,1966.88
1966,12,"1966-12-15 00:00:00",99.8,6.7,31,1,1966.96
1967,1,"1967-1-15 00:00:00",157,8.4,31,1,1967.04
1967,2,"1967-2-15 00:00:00",132.6,7.7,28,1,1967.12
1967,3,"1967-3-15 00:00:00",158.3,8.4,31,1,1967.21
1967,4,"1967-4-15 00:00:00",98.4,6.6,30,1,1967.29
1967,5,"1967-5-15 00:00:00",122.5,7.4,31,1,1967.38
1967,6,"1967-6-15 00:00:00",95.4,6.5,30,1,1967.46
1967,7,"1967-7-15 00:00:00",129.5,7.6,31,1,1967.54
1967,8,"1967-8-15 00:00:00",151.8,8.2,31,1,1967.62
1967,9,"1967-9-15 00:00:00",108.7,7,30,1,1967.71
1967,10,"1967-10-15 00:00:00",125,7.5,31,1,1967.79
1967,11,"1967-11-15 00:00:00",133.6,7.7,30,1,1967.88
1967,12,"1967-12-15 00:00:00",179,8.9,31,1,1967.96
1968,1,"1968-1-15 00:00:00",172.5,8.8,31,1,1968.04
1968,2,"1968-2-15 00:00:00",158.5,8.4,29,1,1968.12
1968,3,"1968-3-15 00:00:00",130.5,7.6,31,1,1968.21
1968,4,"1968-4-15 00:00:00",115,7.2,30,1,1968.29
1968,5,"1968-5-15 00:00:00",180,9,31,1,1968.38
1968,6,"1968-6-15 00:00:00",156.2,8.3,30,1,1968.46
1968,7,"1968-7-15 00:00:00",136.2,7.8,31,1,1968.54
1968,8,"1968-8-15 00:00:00",154.8,8.3,31,1,1968.62
1968,9,"1968-9-15 00:00:00",166,8.6,30,1,1968.71
1968,10,"1968-10-15 00:00:00",152.5,8.2,31,1,1968.79
1968,11,"1968-11-15 00:00:00",121.7,7.4,30,1,1968.88
1968,12,"1968-12-15 00:00:00",155.5,8.3,31,1,1968.96
1969,1,"1969-1-15 00:00:00",147.8,8.1,31,1,1969.04
1969,2,"1969-2-15 00:00:00",170.5,8.7,28,1,1969.12
1969,3,"1969-3-15 00:00:00",192.3,9.3,31,1,1969.21
1969,4,"1969-4-15 00:00:00",151.1,8.2,30,1,1969.29
1969,5,"1969-5-15 00:00:00",169.9,8.7,31,1,1969.38
1969,6,"1969-6-15 00:00:00",150.1,8.2,30,1,1969.46
1969,7,"1969-7-15 00:00:00",137.1,7.8,31,1,1969.54
1969,8,"1969-8-15 00:00:00",138.8,7.9,31,1,1969.62
1969,9,"1969-9-15 00:00:00",129.3,7.6,30,1,1969.71
1969,10,"1969-10-15 00:00:00",135.4,7.8,31,1,1969.79
1969,11,"1969-11-15 00:00:00",132.4,7.7,30,1,1969.88
1969,12,"1969-12-15 00:00:00",138.6,7.9,31,1,1969.96
1970,1,"1970-1-15 00:00:00",157.9,8.4,31,1,1970.04
1970,2,"1970-2-15 00:00:00",180.8,9,28,1,1970.12
1970,3,"1970-3-15 00:00:00",145.7,8.1,31,1,1970.21
1970,4,"1970-4-15 00:00:00",155.1,8.3,30,1,1970.29
1970,5,"1970-5-15 00:00:00",180.5,9,31,1,1970.38
1970,6,"1970-6-15 00:00:00",151.3,8.2,30,1,1970.46
1970,7,"1970-7-15 00:00:00",159.3,8.4,31,1,1970.54
1970,8,"1970-8-15 00:00:00",131.7,7.7,31,1,1970.62
1970,9,"1970-9-15 00:00:00",140.8,7.9,30,1,1970.71
1970,10,"1970-10-15 00:00:00",122.6,7.4,31,1,1970.79
1970,11,"1970-11-15 00:00:00",134.8,7.8,30,1,1970.88
1970,12,"1970-12-15 00:00:00",118.2,7.2,31,1,1970.96
1971,1,"1971-1-15 00:00:00",129.2,7.6,31,1,1971.04
1971,2,"1971-2-15 00:00:00",111.8,7,28,1,1971.12
1971,3,"1971-3-15 00:00:00",85.9,6.2,31,1,1971.21
1971,4,"1971-4-15 00:00:00",101.6,6.7,30,1,1971.29
1971,5,"1971-5-15 00:00:00",81.5,6,31,1,1971.38
1971,6,"1971-6-15 00:00:00",70.7,5.6,30,1,1971.46
1971,7,"1971-7-15 00:00:00",114.7,7.1,31,1,1971.54
1971,8,"1971-8-15 00:00:00",87,6.2,31,1,1971.62
1971,9,"1971-9-15 00:00:00",71.3,5.6,30,1,1971.71
1971,10,"1971-10-15 00:00:00",73.4,5.7,31,1,1971.79
1971,11,"1971-11-15 00:00:00",89.5,6.3,30,1,1971.88
1971,12,"1971-12-15 00:00:00",116.5,7.2,31,1,1971.96
1972,1,"1972-1-15 00:00:00",87,6.2,31,1,1972.04
1972,2,"1972-2-15 00:00:00",125.3,7.5,29,1,1972.12
1972,3,"1972-3-15 00:00:00",113.5,7.1,31,1,1972.21
1972,4,"1972-4-15 00:00:00",89.6,6.3,30,1,1972.29
1972,5,"1972-5-15 00:00:00",113.9,7.1,31,1,1972.38
1972,6,"1972-6-15 00:00:00",124.7,7.4,30,1,1972.46
1972,7,"1972-7-15 00:00:00",108.3,6.9,31,1,1972.54
1972,8,"1972-8-15 00:00:00",108.9,7,31,1,1972.62
1972,9,"1972-9-15 00:00:00",90.7,6.4,30,1,1972.71
1972,10,"1972-10-15 00:00:00",86.9,6.2,31,1,1972.79
1972,11,"1972-11-15 00:00:00",59.2,5.2,30,1,1972.88
1972,12,"1972-12-15 00:00:00",64.3,5.4,31,1,1972.96
1973,1,"1973-1-15 00:00:00",61.8,5.2,31,1,1973.04
1973,2,"1973-2-15 00:00:00",60.9,5.2,28,1,1973.12
1973,3,"1973-3-15 00:00:00",65.4,5.4,31,1,1973.21
1973,4,"1973-4-15 00:00:00",81.8,6,30,1,1973.29
1973,5,"1973-5-15 00:00:00",60.3,5.2,31,1,1973.38
1973,6,"1973-6-15 00:00:00",56.1,5,30,1,1973.46
1973,7,"1973-7-15 00:00:00",33.2,3.9,31,1,1973.54
1973,8,"1973-8-15 00:00:00",36.6,4.1,31,1,1973.62
1973,9,"1973-9-15 00:00:00",84.1,6.1,30,1,1973.71
1973,10,"1973-10-15 00:00:00",43.7,4.4,31,1,1973.79
1973,11,"1973-11-15 00:00:00",34.3,3.9,30,1,1973.88
1973,12,"1973-12-15 00:00:00",33.3,3.9,31,1,1973.96
1974,1,"1974-1-15 00:00:00",39.4,4.2,31,1,1974.04
1974,2,"1974-2-15 00:00:00",37.3,4.1,28,1,1974.12
1974,3,"1974-3-15 00:00:00",30.9,3.8,31,1,1974.21
1974,4,"1974-4-15 00:00:00",57.5,5.1,30,1,1974.29
1974,5,"1974-5-15 00:00:00",56.3,5,31,1,1974.38
1974,6,"1974-6-15 00:00:00",51.5,4.8,30,1,1974.46
1974,7,"1974-7-15 00:00:00",79.1,5.9,31,1,1974.54
1974,8,"1974-8-15 00:00:00",47.9,4.6,31,1,1974.62
1974,9,"1974-9-15 00:00:00",57.2,5,30,1,1974.71
1974,10,"1974-10-15 00:00:00",67.2,5.5,31,1,1974.79
1974,11,"1974-11-15 00:00:00",35.9,4,30,1,1974.88
1974,12,"1974-12-15 00:00:00",29.6,3.7,31,1,1974.96
1975,1,"1975-1-15 00:00:00",27.3,3.5,31,1,1975.04
1975,2,"1975-2-15 00:00:00",16.7,2.8,28,1,1975.12
1975,3,"1975-3-15 00:00:00",16.9,2.8,31,1,1975.21
1975,4,"1975-4-15 00:00:00",7.7,1.9,30,1,1975.29
1975,5,"1975-5-15 00:00:00",13.1,2.5,31,1,1975.38
1975,6,"1975-6-15 00:00:00",16.7,2.8,30,1,1975.46
1975,7,"1975-7-15 00:00:00",40.4,4.3,31,1,1975.54
1975,8,"1975-8-15 00:00:00",56.7,5,31,1,1975.62
1975,9,"1975-9-15 00:00:00",20.3,3.1,30,1,1975.71
1975,10,"1975-10-15 00:00:00",13.6,2.5,31,1,1975.79
1975,11,"1975-11-15 00:00:00",27.9,3.6,30,1,1975.88
1975,12,"1975-12-15 00:00:00",11.6,2.3,31,1,1975.96
1976,1,"1976-1-15 00:00:00",11.9,2.3,31,1,1976.04
1976,2,"1976-2-15 00:00:00",6.4,1.7,29,1,1976.12
1976,3,"1976-3-15 00:00:00",31.5,3.8,31,1,1976.21
1976,4,"1976-4-15 00:00:00",27.3,3.5,30,1,1976.29
1976,5,"1976-5-15 00:00:00",18.2,2.9,31,1,1976.38
1976,6,"1976-6-15 00:00:00",17.9,2.9,30,1,1976.46
1976,7,"1976-7-15 00:00:00",2.9,1.2,31,1,1976.54
1976,8,"1976-8-15 00:00:00",24.1,3.3,31,1,1976.62
1976,9,"1976-9-15 00:00:00",20,3,30,1,1976.71
1976,10,"1976-10-15 00:00:00",29.7,3.7,31,1,1976.79
1976,11,"1976-11-15 00:00:00",7.9,1.9,30,1,1976.88
1976,12,"1976-12-15 00:00:00",22.3,3.2,31,1,1976.96
1977,1,"1977-1-15 00:00:00",23.8,3.3,31,1,1977.04
1977,2,"1977-2-15 00:00:00",33.3,3.9,28,1,1977.12
1977,3,"1977-3-15 00:00:00",13,2.5,31,1,1977.21
1977,4,"1977-4-15 00:00:00",19,3,30,1,1977.29
1977,5,"1977-5-15 00:00:00",27,3.5,31,1,1977.38
1977,6,"1977-6-15 00:00:00",54.9,5,30,1,1977.46
1977,7,"1977-7-15 00:00:00",30.6,3.7,31,1,1977.54
1977,8,"1977-8-15 00:00:00",43,4.4,31,1,1977.62
1977,9,"1977-9-15 00:00:00",62.4,5.3,30,1,1977.71
1977,10,"1977-10-15 00:00:00",62.1,5.3,31,1,1977.79
1977,11,"1977-11-15 00:00:00",41.6,4.3,30,1,1977.88
1977,12,"1977-12-15 00:00:00",61.4,5.2,31,1,1977.96
